id_prestamo,fecha_otorgamiento,anio_otorgamiento,mes_otorgamiento,id_cliente,sexo_cliente,edad_cliente,tipo_disposicion,id_cuenta,frecuencia_emision_estado,id_distrito,nombre_distrito,region,poblacion_distrito,salario_distrito,desempleo_distrito,crimen_distrito,estado_prestamo,condicion_prestamo,descripcion_estado,monto_prestamo,plazo_meses,pago_mensual,saldo_pendiente_estimado
6738,1994-09-29,1994,9,10566,F,56,OWNER,8566,POPLATEK MESICNE,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,B,Cerrado,"Pagado, contrato terminado con deuda",230220.0,36,6395.0,230220.0
6745,1995-04-10,1995,4,10636,M,27,OWNER,8625,POPLATEK MESICNE,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,A,Cerrado,Pagado sin problemas,47304.0,24,1971.0,0.0
6746,1998-06-06,1998,6,10654,F,36,OWNER,8639,POPLATEK MESICNE,46,Nachod,east Bohemia,112709,8369.0,2.0,2854.0,C,Vigente,"En curso, al dia",185640.0,60,3094.0,185640.0
6748,1998-12-08,1998,12,10662,F,49,OWNER,8645,POPLATEK MESICNE,60,Prostejov,south Moravia,110643,8441.0,3.0,1879.0,C,Vigente,"En curso, al dia",240900.0,60,4015.0,240900.0
6751,1996-07-14,1996,7,10702,M,60,OWNER,8680,POPLATEK MESICNE,17,Pelhrimov,south Bohemia,74062,8114.0,2.0,1003.0,C,Vigente,"En curso, al dia",85716.0,36,2381.0,85716.0
6753,1997-03-20,1997,3,10714,F,52,OWNER,8688,POPLATEK MESICNE,66,Zdar nad Sazavou,south Moravia,125832,8512.0,4.0,2247.0,A,Cerrado,Pagado sin problemas,67980.0,12,5665.0,0.0
6755,1998-07-24,1998,7,10746,M,27,OWNER,8713,POPLATEK MESICNE,53,Blansko,south Moravia,107911,8240.0,3.0,1850.0,C,Vigente,"En curso, al dia",170700.0,60,2845.0,170700.0
6758,1997-07-29,1997,7,10777,F,18,OWNER,8742,POPLATEK MESICNE,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,A,Cerrado,Pagado sin problemas,33144.0,12,2762.0,0.0
6763,1997-06-19,1997,6,10813,F,19,OWNER,8772,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",88272.0,48,1839.0,88272.0
6764,1995-08-26,1995,8,10818,M,26,OWNER,8776,POPLATEK MESICNE,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,C,Vigente,"En curso, al dia",33984.0,48,708.0,33984.0
6766,1998-04-28,1998,4,10828,F,41,OWNER,8784,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",74352.0,24,3098.0,74352.0
6785,1995-12-25,1995,12,10963,M,54,OWNER,8899,POPLATEK TYDNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",125340.0,60,2089.0,125340.0
6790,1998-06-08,1998,6,10987,F,37,OWNER,8919,POPLATEK MESICNE,62,Uherske Hradiste,south Moravia,145688,8544.0,1.0,2719.0,C,Vigente,"En curso, al dia",76104.0,24,3171.0,76104.0
6791,1998-01-23,1998,1,10997,F,26,OWNER,8926,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",566640.0,60,9444.0,566640.0
6793,1997-01-30,1997,1,11004,M,51,OWNER,8931,POPLATEK TYDNE,63,Vyskov,south Moravia,86513,8288.0,4.0,1562.0,C,Vigente,"En curso, al dia",186300.0,60,3105.0,186300.0
6805,1996-12-21,1996,12,11050,F,41,OWNER,8972,POPLATEK MESICNE,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,C,Vigente,"En curso, al dia",45024.0,48,938.0,45024.0
6808,1994-10-12,1994,10,11063,F,43,OWNER,8982,POPLATEK MESICNE,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,A,Cerrado,Pagado sin problemas,227880.0,36,6330.0,0.0
6810,1996-06-08,1996,6,11093,M,39,OWNER,9006,POPLATEK TYDNE,40,Teplice,north Bohemia,128118,9317.0,6.0,6949.0,C,Vigente,"En curso, al dia",186384.0,48,3883.0,186384.0
6816,1996-03-26,1996,3,11105,F,41,OWNER,9017,POPLATEK MESICNE,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,D,Vigente,"En curso, en mora",100224.0,48,2088.0,100224.0
6817,1996-10-04,1996,10,11114,M,46,OWNER,9024,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",70656.0,48,1472.0,70656.0
6818,1996-12-12,1996,12,11121,F,27,OWNER,9030,POPLATEK MESICNE,72,Olomouc,north Moravia,226122,8994.0,4.0,9672.0,C,Vigente,"En curso, al dia",155616.0,48,3242.0,155616.0
6819,1997-05-03,1997,5,11123,M,50,OWNER,9031,POPLATEK MESICNE,47,Pardubice,east Bohemia,162580,9538.0,2.0,6079.0,C,Vigente,"En curso, al dia",50112.0,24,2088.0,50112.0
6820,1993-12-16,1993,12,11126,F,33,OWNER,9034,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,A,Cerrado,Pagado sin problemas,38148.0,12,3179.0,0.0
6821,1998-09-15,1998,9,11130,F,37,OWNER,9037,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",321936.0,48,6707.0,321936.0
6824,1997-02-26,1997,2,11149,M,33,OWNER,9052,POPLATEK PO OBRATU,43,Hradec Kralove,east Bohemia,161854,9425.0,2.0,4085.0,D,Vigente,"En curso, en mora",71976.0,24,2999.0,71976.0
6836,1994-08-03,1994,8,11195,M,45,OWNER,9093,POPLATEK MESICNE,47,Pardubice,east Bohemia,162580,9538.0,2.0,6079.0,C,Vigente,"En curso, al dia",189300.0,60,3155.0,189300.0
6841,1994-08-07,1994,8,11208,F,41,OWNER,9104,POPLATEK MESICNE,10,Praha - vychod,central Bohemia,92084,10124.0,1.0,3810.0,A,Cerrado,Pagado sin problemas,172080.0,48,3585.0,0.0
6851,1997-06-03,1997,6,11250,F,52,OWNER,9138,POPLATEK MESICNE,26,Plzen - mesto,west Bohemia,170449,10787.0,3.0,6041.0,D,Vigente,"En curso, en mora",272220.0,60,4537.0,272220.0
6852,1998-11-10,1998,11,11252,F,33,OWNER,9140,POPLATEK MESICNE,32,Ceska Lipa,north Bohemia,105058,9272.0,3.0,4340.0,C,Vigente,"En curso, al dia",16032.0,48,334.0,16032.0
6855,1998-03-01,1998,3,11266,M,60,OWNER,9153,POPLATEK MESICNE,9,Nymburk,central Bohemia,81344,8899.0,3.0,2987.0,C,Vigente,"En curso, al dia",52236.0,36,1451.0,52236.0
6856,1998-12-01,1998,12,11271,M,61,OWNER,9156,POPLATEK MESICNE,18,Pisek,south Bohemia,70699,8968.0,3.0,1740.0,C,Vigente,"En curso, al dia",163332.0,36,4537.0,163332.0
6857,1998-06-08,1998,6,11274,M,29,OWNER,9159,POPLATEK MESICNE,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,C,Vigente,"En curso, al dia",69600.0,48,1450.0,69600.0
6859,1998-03-07,1998,3,11286,F,58,OWNER,9167,POPLATEK MESICNE,56,Breclav,south Moravia,124605,8772.0,5.0,2854.0,C,Vigente,"En curso, al dia",272220.0,60,4537.0,272220.0
6861,1998-02-28,1998,2,11304,F,38,OWNER,9179,POPLATEK MESICNE,28,Plzen - sever,west Bohemia,72541,8594.0,2.0,1580.0,C,Vigente,"En curso, al dia",215040.0,60,3584.0,215040.0
6863,1993-07-28,1993,7,11314,M,62,OWNER,9188,POPLATEK MESICNE,45,Jicin,east Bohemia,77917,8390.0,2.0,2080.0,A,Cerrado,Pagado sin problemas,127080.0,60,2118.0,0.0
6865,1996-09-11,1996,9,11327,M,51,OWNER,9199,POPLATEK MESICNE,72,Olomouc,north Moravia,226122,8994.0,4.0,9672.0,B,Cerrado,"Pagado, contrato terminado con deuda",29448.0,12,2454.0,29448.0
6866,1998-02-05,1998,2,11329,F,37,OWNER,9201,POPLATEK MESICNE,69,Jesenik,north Moravia,42821,8173.0,,,C,Vigente,"En curso, al dia",122472.0,24,5103.0,122472.0
6868,1998-10-12,1998,10,11337,M,29,OWNER,9208,POPLATEK MESICNE,29,Rokycany,west Bohemia,45714,8843.0,3.0,818.0,C,Vigente,"En curso, al dia",82128.0,24,3422.0,82128.0
6871,1997-04-13,1997,4,11359,M,26,OWNER,9225,POPLATEK MESICNE,11,Praha - zapad,central Bohemia,75637,9622.0,0.0,3475.0,C,Vigente,"En curso, al dia",164256.0,48,3422.0,164256.0
6872,1998-04-29,1998,4,11362,F,32,OWNER,9227,POPLATEK MESICNE,51,Trutnov,east Bohemia,121947,8541.0,3.0,3496.0,C,Vigente,"En curso, al dia",191580.0,60,3193.0,191580.0
6875,1997-03-13,1997,3,11371,F,57,OWNER,9235,POPLATEK MESICNE,37,Litomerice,north Bohemia,114006,9065.0,4.0,4147.0,C,Vigente,"En curso, al dia",83280.0,48,1735.0,83280.0
6876,1993-12-21,1993,12,11372,M,37,OWNER,9236,POPLATEK MESICNE,11,Praha - zapad,central Bohemia,75637,9622.0,0.0,3475.0,A,Cerrado,Pagado sin problemas,86616.0,12,7218.0,0.0
6877,1997-06-19,1997,6,11379,M,46,OWNER,9241,POPLATEK MESICNE,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,C,Vigente,"En curso, al dia",285240.0,60,4754.0,285240.0
6878,1997-01-24,1997,1,11381,F,19,OWNER,9242,POPLATEK MESICNE,57,Hodonin,south Moravia,161954,8720.0,4.0,3729.0,A,Cerrado,Pagado sin problemas,23184.0,12,1932.0,0.0
6887,1997-05-08,1997,5,11405,F,34,OWNER,9263,POPLATEK MESICNE,68,Frydek - Mistek,north Moravia,228848,9893.0,4.0,5623.0,A,Cerrado,Pagado sin problemas,39576.0,12,3298.0,0.0
6888,1994-07-11,1994,7,11409,F,18,OWNER,9265,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,A,Cerrado,Pagado sin problemas,39576.0,12,3298.0,0.0
6895,1994-09-19,1994,9,11461,M,24,OWNER,9307,POPLATEK MESICNE,68,Frydek - Mistek,north Moravia,228848,9893.0,4.0,5623.0,A,Cerrado,Pagado sin problemas,41904.0,12,3492.0,0.0
6903,1994-06-04,1994,6,11497,F,39,OWNER,9337,POPLATEK MESICNE,30,Sokolov,west Bohemia,94812,9650.0,3.0,2985.0,A,Cerrado,Pagado sin problemas,52128.0,24,2172.0,0.0
6908,1997-06-08,1997,6,11516,M,60,OWNER,9353,POPLATEK MESICNE,59,Kromeriz,south Moravia,108871,8444.0,3.0,2595.0,C,Vigente,"En curso, al dia",188616.0,24,7859.0,188616.0
6913,1997-04-29,1997,4,11545,F,32,OWNER,9377,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",99936.0,24,4164.0,99936.0
6919,1994-08-05,1994,8,11574,F,54,OWNER,9403,POPLATEK TYDNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,A,Cerrado,Pagado sin problemas,120888.0,36,3358.0,0.0
6921,1996-10-29,1996,10,11596,F,58,OWNER,9422,POPLATEK MESICNE,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,A,Cerrado,Pagado sin problemas,86184.0,12,7182.0,0.0
6922,1997-08-26,1997,8,11598,F,21,OWNER,9424,POPLATEK MESICNE,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,C,Vigente,"En curso, al dia",83628.0,36,2323.0,83628.0
6923,1998-10-05,1998,10,11609,M,41,OWNER,9433,POPLATEK MESICNE,59,Kromeriz,south Moravia,108871,8444.0,3.0,2595.0,C,Vigente,"En curso, al dia",44640.0,24,1860.0,44640.0
6926,1998-02-07,1998,2,11637,M,47,OWNER,9455,POPLATEK MESICNE,73,Opava,north Moravia,182027,8746.0,3.0,4355.0,C,Vigente,"En curso, al dia",374760.0,60,6246.0,374760.0
6929,1995-05-08,1995,5,11662,M,26,OWNER,9472,POPLATEK TYDNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,A,Cerrado,Pagado sin problemas,36396.0,12,3033.0,0.0
6932,1998-06-25,1998,6,11683,M,18,OWNER,9491,POPLATEK TYDNE,7,Melnik,central Bohemia,94725,9920.0,2.0,4289.0,C,Vigente,"En curso, al dia",225504.0,48,4698.0,225504.0
6933,1995-09-09,1995,9,11685,F,33,OWNER,9493,POPLATEK MESICNE,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,C,Vigente,"En curso, al dia",188688.0,48,3931.0,188688.0
6934,1997-02-09,1997,2,11686,F,50,OWNER,9494,POPLATEK MESICNE,21,Tabor,south Bohemia,103347,9104.0,2.0,2299.0,A,Cerrado,Pagado sin problemas,116832.0,12,9736.0,0.0
6938,1997-03-10,1997,3,11701,M,49,OWNER,9504,POPLATEK MESICNE,9,Nymburk,central Bohemia,81344,8899.0,3.0,2987.0,C,Vigente,"En curso, al dia",341280.0,60,5688.0,341280.0
6940,1996-11-22,1996,11,11709,M,37,OWNER,9510,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",228276.0,36,6341.0,228276.0
6942,1997-07-16,1997,7,11713,F,47,OWNER,9513,POPLATEK MESICNE,59,Kromeriz,south Moravia,108871,8444.0,3.0,2595.0,A,Cerrado,Pagado sin problemas,18324.0,12,1527.0,0.0
6944,1996-11-15,1996,11,11754,M,32,OWNER,9548,POPLATEK MESICNE,62,Uherske Hradiste,south Moravia,145688,8544.0,1.0,2719.0,C,Vigente,"En curso, al dia",46176.0,48,962.0,46176.0
6948,1998-03-15,1998,3,11768,F,27,OWNER,9560,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",157068.0,36,4363.0,157068.0
6949,1995-12-12,1995,12,11794,F,28,OWNER,9583,POPLATEK TYDNE,31,Tachov,west Bohemia,51313,8930.0,4.0,1328.0,A,Cerrado,Pagado sin problemas,104712.0,24,4363.0,0.0
6950,1995-04-11,1995,4,11804,M,54,OWNER,9591,POPLATEK MESICNE,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,A,Cerrado,Pagado sin problemas,104712.0,24,4363.0,0.0
6955,1995-11-22,1995,11,11851,M,28,OWNER,9627,POPLATEK PO OBRATU,65,Znojmo,south Moravia,114200,8403.0,6.0,2157.0,C,Vigente,"En curso, al dia",244368.0,48,5091.0,244368.0
6956,1997-11-09,1997,11,11855,M,41,OWNER,9631,POPLATEK MESICNE,11,Praha - zapad,central Bohemia,75637,9622.0,0.0,3475.0,C,Vigente,"En curso, al dia",59448.0,24,2477.0,59448.0
6959,1997-06-30,1997,6,11857,M,46,OWNER,9633,POPLATEK MESICNE,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,D,Vigente,"En curso, en mora",59448.0,24,2477.0,59448.0
6960,1995-01-11,1995,1,11866,M,61,OWNER,9640,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,A,Cerrado,Pagado sin problemas,76416.0,24,3184.0,0.0
6961,1996-06-06,1996,6,11873,F,35,OWNER,9645,POPLATEK MESICNE,38,Louny,north Bohemia,85852,8965.0,7.0,2653.0,C,Vigente,"En curso, al dia",176148.0,36,4893.0,176148.0
6962,1998-04-02,1998,4,11874,M,29,OWNER,9646,POPLATEK TYDNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",279072.0,48,5814.0,279072.0
6965,1995-06-13,1995,6,11886,F,57,OWNER,9656,POPLATEK MESICNE,61,Trebic,south Moravia,117897,8814.0,5.0,2112.0,A,Cerrado,Pagado sin problemas,139536.0,24,5814.0,0.0
6969,1998-09-12,1998,9,11906,M,54,OWNER,9673,POPLATEK MESICNE,76,Sumperk,north Moravia,127369,8369.0,5.0,3736.0,C,Vigente,"En curso, al dia",88200.0,36,2450.0,88200.0
6970,1997-06-17,1997,6,11911,M,59,OWNER,9677,POPLATEK MESICNE,8,Mlada Boleslav,central Bohemia,112065,11277.0,1.0,5179.0,C,Vigente,"En curso, al dia",31620.0,60,527.0,31620.0
6984,1997-08-15,1997,8,11976,F,59,OWNER,9730,POPLATEK MESICNE,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,C,Vigente,"En curso, al dia",116040.0,60,1934.0,116040.0
6985,1995-11-22,1995,11,11978,M,27,OWNER,9731,POPLATEK PO OBRATU,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,A,Cerrado,Pagado sin problemas,113796.0,36,3161.0,0.0
6986,1995-02-11,1995,2,12003,M,22,OWNER,9750,POPLATEK MESICNE,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,D,Vigente,"En curso, en mora",151728.0,48,3161.0,151728.0
6992,1996-07-27,1996,7,12050,M,55,OWNER,9790,POPLATEK MESICNE,52,Usti nad Orlici,east Bohemia,139012,8363.0,3.0,2564.0,C,Vigente,"En curso, al dia",133968.0,48,2791.0,133968.0
6995,1996-09-26,1996,9,12079,F,26,OWNER,9814,POPLATEK TYDNE,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,A,Cerrado,Pagado sin problemas,96168.0,12,8014.0,0.0
6996,1995-04-13,1995,4,12095,M,59,OWNER,9828,POPLATEK MESICNE,11,Praha - zapad,central Bohemia,75637,9622.0,0.0,3475.0,A,Cerrado,Pagado sin problemas,126600.0,24,5275.0,0.0
6998,1994-05-21,1994,5,12102,F,30,OWNER,9833,POPLATEK MESICNE,20,Strakonice,south Bohemia,70646,8547.0,3.0,1563.0,A,Cerrado,Pagado sin problemas,97632.0,12,8136.0,0.0
7001,1997-08-10,1997,8,12133,F,34,OWNER,9859,POPLATEK MESICNE,27,Plzen - jih,west Bohemia,67298,8561.0,1.0,1029.0,C,Vigente,"En curso, al dia",300600.0,60,5010.0,300600.0
7004,1995-03-15,1995,3,12144,M,18,OWNER,9869,POPLATEK MESICNE,12,Pribram,central Bohemia,107870,8754.0,4.0,3804.0,C,Vigente,"En curso, al dia",331560.0,60,5526.0,331560.0
7008,1995-09-22,1995,9,12181,M,37,OWNER,9897,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,A,Cerrado,Pagado sin problemas,36168.0,12,3014.0,0.0
7013,1996-08-02,1996,8,12220,F,27,OWNER,9928,POPLATEK MESICNE,60,Prostejov,south Moravia,110643,8441.0,3.0,1879.0,C,Vigente,"En curso, al dia",89340.0,60,1489.0,89340.0
7034,1996-07-11,1996,7,12303,F,24,OWNER,10001,POPLATEK MESICNE,24,Karlovy Vary,west Bohemia,122603,8991.0,1.0,5198.0,C,Vigente,"En curso, al dia",19044.0,36,529.0,19044.0
7035,1998-07-29,1998,7,12308,M,20,OWNER,10005,POPLATEK MESICNE,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,C,Vigente,"En curso, al dia",210744.0,36,5854.0,210744.0
7036,1996-09-25,1996,9,12325,M,34,OWNER,10019,POPLATEK MESICNE,8,Mlada Boleslav,central Bohemia,112065,11277.0,1.0,5179.0,C,Vigente,"En curso, al dia",194940.0,36,5415.0,194940.0
7037,1998-01-03,1998,1,12328,F,54,OWNER,10022,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",218064.0,48,4543.0,218064.0
7046,1997-03-28,1997,3,12358,M,55,OWNER,10049,POPLATEK MESICNE,17,Pelhrimov,south Bohemia,74062,8114.0,2.0,1003.0,A,Cerrado,Pagado sin problemas,91632.0,12,7636.0,0.0
7049,1997-06-24,1997,6,12376,M,39,OWNER,10063,POPLATEK TYDNE,4,Kladno,central Bohemia,149893,9753.0,5.0,5244.0,C,Vigente,"En curso, al dia",233424.0,36,6484.0,233424.0
7050,1997-09-23,1997,9,12378,F,52,OWNER,10065,POPLATEK MESICNE,76,Sumperk,north Moravia,127369,8369.0,5.0,3736.0,C,Vigente,"En curso, al dia",311232.0,48,6484.0,311232.0
7051,1997-07-28,1997,7,12382,M,43,OWNER,10068,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,A,Cerrado,Pagado sin problemas,77808.0,12,6484.0,0.0
7055,1994-04-06,1994,4,12396,F,28,OWNER,10079,POPLATEK MESICNE,62,Uherske Hradiste,south Moravia,145688,8544.0,1.0,2719.0,C,Vigente,"En curso, al dia",167100.0,60,2785.0,167100.0
7057,1995-10-20,1995,10,12416,M,25,OWNER,10093,POPLATEK TYDNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,A,Cerrado,Pagado sin problemas,231696.0,36,6436.0,0.0
7061,1994-08-27,1994,8,12432,M,33,OWNER,10105,POPLATEK MESICNE,55,Brno - venkov,south Moravia,157042,8743.0,2.0,3659.0,A,Cerrado,Pagado sin problemas,121896.0,24,5079.0,0.0
7066,1994-05-02,1994,5,12464,M,39,OWNER,10131,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,B,Cerrado,"Pagado, contrato terminado con deuda",215388.0,36,5983.0,215388.0
7067,1998-01-11,1998,1,12468,M,29,OWNER,10134,POPLATEK MESICNE,22,Domazlice,west Bohemia,58400,8620.0,1.0,1089.0,C,Vigente,"En curso, al dia",136368.0,24,5682.0,136368.0
7072,1998-01-27,1998,1,12485,F,33,OWNER,10148,POPLATEK MESICNE,34,Chomutov,north Bohemia,125236,9675.0,6.0,5323.0,C,Vigente,"En curso, al dia",22104.0,12,1842.0,22104.0
7085,1997-06-19,1997,6,12547,F,35,OWNER,10202,POPLATEK MESICNE,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,C,Vigente,"En curso, al dia",305424.0,48,6363.0,305424.0
7087,1997-02-20,1997,2,12561,M,32,OWNER,10215,POPLATEK MESICNE,38,Louny,north Bohemia,85852,8965.0,7.0,2653.0,C,Vigente,"En curso, al dia",44304.0,24,1846.0,44304.0
7088,1997-05-03,1997,5,12586,M,51,OWNER,10233,POPLATEK MESICNE,27,Plzen - jih,west Bohemia,67298,8561.0,1.0,1029.0,C,Vigente,"En curso, al dia",239160.0,60,3986.0,239160.0
7091,1998-09-22,1998,9,12599,M,42,OWNER,10243,POPLATEK MESICNE,44,Chrudim,east Bohemia,105606,8254.0,3.0,2166.0,C,Vigente,"En curso, al dia",113436.0,36,3151.0,113436.0
7096,1998-09-02,1998,9,12616,F,33,OWNER,10257,POPLATEK MESICNE,27,Plzen - jih,west Bohemia,67298,8561.0,1.0,1029.0,C,Vigente,"En curso, al dia",37812.0,12,3151.0,37812.0
7097,1993-12-23,1993,12,12625,M,40,OWNER,10266,POPLATEK MESICNE,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,B,Cerrado,"Pagado, contrato terminado con deuda",75624.0,24,3151.0,75624.0
7100,1997-12-31,1997,12,12643,F,36,OWNER,10280,POPLATEK MESICNE,69,Jesenik,north Moravia,42821,8173.0,,,C,Vigente,"En curso, al dia",348120.0,60,5802.0,348120.0
7101,1996-11-18,1996,11,12662,M,45,OWNER,10297,POPLATEK MESICNE,14,Ceske Budejovice,south Bohemia,177686,10045.0,1.0,6604.0,C,Vigente,"En curso, al dia",421008.0,48,8771.0,421008.0
7104,1993-12-13,1993,12,12695,M,19,OWNER,10320,POPLATEK MESICNE,68,Frydek - Mistek,north Moravia,228848,9893.0,4.0,5623.0,A,Cerrado,Pagado sin problemas,259740.0,60,4329.0,0.0
7110,1998-01-21,1998,1,12729,M,30,OWNER,10345,POPLATEK MESICNE,36,Liberec,north Bohemia,159617,9198.0,3.0,5796.0,C,Vigente,"En curso, al dia",31260.0,12,2605.0,31260.0
7115,1997-03-04,1997,3,12738,F,38,OWNER,10351,POPLATEK MESICNE,23,Cheb,west Bohemia,87419,8624.0,2.0,2879.0,C,Vigente,"En curso, al dia",88704.0,48,1848.0,88704.0
7119,1997-06-02,1997,6,12750,F,58,OWNER,10361,POPLATEK MESICNE,21,Tabor,south Bohemia,103347,9104.0,2.0,2299.0,A,Cerrado,Pagado sin problemas,86880.0,12,7240.0,0.0
7121,1993-11-10,1993,11,12754,M,38,OWNER,10364,POPLATEK MESICNE,55,Brno - venkov,south Moravia,157042,8743.0,2.0,3659.0,A,Cerrado,Pagado sin problemas,21924.0,36,609.0,0.0
7122,1997-01-04,1997,1,12756,F,49,OWNER,10365,POPLATEK MESICNE,22,Domazlice,west Bohemia,58400,8620.0,1.0,1089.0,D,Vigente,"En curso, en mora",260640.0,36,7240.0,260640.0
7129,1998-03-01,1998,3,12802,M,29,OWNER,10404,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",194280.0,60,3238.0,194280.0
7130,1996-12-11,1996,12,12810,M,34,OWNER,10411,POPLATEK PO OBRATU,39,Most,north Bohemia,119895,10446.0,7.0,4947.0,A,Cerrado,Pagado sin problemas,123408.0,24,5142.0,0.0
7136,1996-09-28,1996,9,12840,M,59,OWNER,10436,POPLATEK MESICNE,60,Prostejov,south Moravia,110643,8441.0,3.0,1879.0,C,Vigente,"En curso, al dia",54396.0,36,1511.0,54396.0
7137,1994-06-03,1994,6,12843,M,45,OWNER,10439,POPLATEK MESICNE,66,Zdar nad Sazavou,south Moravia,125832,8512.0,4.0,2247.0,A,Cerrado,Pagado sin problemas,151560.0,24,6315.0,0.0
7138,1995-07-03,1995,7,12844,M,52,OWNER,10440,POPLATEK MESICNE,72,Olomouc,north Moravia,226122,8994.0,4.0,9672.0,C,Vigente,"En curso, al dia",60000.0,60,1000.0,60000.0
7139,1998-01-22,1998,1,12850,M,43,OWNER,10445,POPLATEK MESICNE,72,Olomouc,north Moravia,226122,8994.0,4.0,9672.0,C,Vigente,"En curso, al dia",23412.0,12,1951.0,23412.0
7142,1994-12-19,1994,12,12859,F,22,OWNER,10451,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,D,Vigente,"En curso, en mora",482940.0,60,8049.0,482940.0
7147,1998-01-02,1998,1,12890,F,40,OWNER,10478,POPLATEK TYDNE,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,C,Vigente,"En curso, al dia",267600.0,48,5575.0,267600.0
7151,1998-02-18,1998,2,12908,M,57,OWNER,10493,POPLATEK MESICNE,12,Pribram,central Bohemia,107870,8754.0,4.0,3804.0,C,Vigente,"En curso, al dia",133800.0,24,5575.0,133800.0
7154,1996-12-05,1996,12,12943,M,28,OWNER,10520,POPLATEK PO OBRATU,55,Brno - venkov,south Moravia,157042,8743.0,2.0,3659.0,C,Vigente,"En curso, al dia",417600.0,60,6960.0,417600.0
7164,1998-08-15,1998,8,13051,M,33,OWNER,10613,POPLATEK MESICNE,55,Brno - venkov,south Moravia,157042,8743.0,2.0,3659.0,C,Vigente,"En curso, al dia",249792.0,48,5204.0,249792.0
7166,1995-06-24,1995,6,13071,M,42,OWNER,10630,POPLATEK MESICNE,41,Usti nad Labem,north Bohemia,118650,9832.0,3.0,6445.0,A,Cerrado,Pagado sin problemas,198240.0,24,8260.0,0.0
7167,1998-06-18,1998,6,13089,F,19,OWNER,10644,POPLATEK MESICNE,16,Jindrichuv Hradec,south Bohemia,93931,8427.0,1.0,1874.0,C,Vigente,"En curso, al dia",269964.0,36,7499.0,269964.0
