id_cliente,sexo,fecha_nacimiento,edad_corte,tipo_disposicion,etiqueta_buen_pagador,id_distrito,nombre_distrito,region,poblacion,salario_promedio,tasa_desempleo,tasa_criminalidad,tiene_prestamo,id_prestamo,monto_prestamo,plazo_prestamo,cuota_mensual_prestamo,estado_prestamo,condicion_prestamo,total_ordenes_activas,monto_total_ordenes_mensual,monto_promedio_orden,total_transacciones,total_depositos,total_retiros,saldo_promedio,saldo_minimo,saldo_maximo
123,M,1969-02-12,29,OWNER,,11,Praha - zapad,central Bohemia,75637,9622.0,0.0,3475.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,11120.0,3706.666666,319,909036.0,859056.0,30807.821316,-7104.0,96777.0
124,M,1967-09-21,31,OWNER,,44,Chrudim,east Bohemia,105606,8254.0,3.0,2166.0,1,4988.0,265320.0,36.0,7370.0,D,Vigente,1,7370.0,7370.0,185,876388.0,838370.0,48288.848648,-1140.0,124758.0
125,M,1936-10-31,62,OWNER,,37,Litomerice,north Bohemia,114006,9065.0,4.0,4147.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,2042.0,1021.0,385,214126.0,188513.0,20608.267532,500.0,31741.0
126,F,1929-09-27,69,DISPONENT,,37,Litomerice,north Bohemia,114006,9065.0,4.0,4147.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
127,F,1950-12-27,48,OWNER,,21,Tabor,south Bohemia,103347,9104.0,2.0,2299.0,1,4989.0,352704.0,48.0,7348.0,C,Vigente,1,7348.0,7348.0,59,255490.0,238272.0,30200.627118,800.0,74694.0
128,F,1973-04-04,25,OWNER,,63,Vyskov,south Moravia,86513,8288.0,4.0,1562.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3735.0,3735.0,282,959860.0,894935.0,45592.531914,500.0,76991.0
129,F,1947-05-31,51,OWNER,,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,4554.0,1518.0,476,551136.0,506887.0,32995.533613,1000.0,50612.0
130,M,1942-02-14,56,OWNER,,53,Blansko,south Moravia,107911,8240.0,3.0,1850.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4803.0,4803.0,241,794909.0,737940.0,52509.634854,800.0,88609.0
131,F,1977-01-31,21,OWNER,,53,Blansko,south Moravia,107911,8240.0,3.0,1850.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,113,122673.0,80855.0,34065.256637,1100.0,53624.0
132,M,1953-01-26,45,OWNER,,36,Liberec,north Bohemia,159617,9198.0,3.0,5796.0,1,4990.0,162576.0,36.0,4516.0,C,Vigente,3,7664.0,2554.666666,209,751638.0,677768.0,45365.325358,900.0,79652.0
134,M,1932-01-18,66,OWNER,,6,Kutna Hora,central Bohemia,77963,8546.0,3.0,2640.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2051.0,2051.0,356,468252.0,416470.0,24899.382022,200.0,52895.0
135,F,1938-09-10,60,DISPONENT,,6,Kutna Hora,central Bohemia,77963,8546.0,3.0,2640.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
136,F,1921-01-26,77,OWNER,,55,Brno - venkov,south Moravia,157042,8743.0,2.0,3659.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3146.0,3146.0,136,188754.0,162410.0,20808.889705,600.0,32697.0
137,M,1923-09-14,75,OWNER,,60,Prostejov,south Moravia,110643,8441.0,3.0,1879.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,2123.0,1061.5,103,90907.0,64811.0,20649.592233,500.0,27332.0
138,F,1972-10-21,26,OWNER,,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,5110.0,5110.0,376,634593.0,601010.0,32952.452127,800.0,52047.0
139,F,1959-07-25,39,OWNER,,8,Mlada Boleslav,central Bohemia,112065,11277.0,1.0,5179.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,6456.0,3228.0,178,840024.0,767821.0,35364.651685,800.0,77466.0
140,M,1961-06-06,37,DISPONENT,,8,Mlada Boleslav,central Bohemia,112065,11277.0,1.0,5179.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
141,M,1925-11-02,73,OWNER,,31,Tachov,west Bohemia,51313,8930.0,4.0,1328.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2329.0,2329.0,330,320042.0,303385.0,21606.00303,900.0,32382.0
142,M,1937-06-21,61,OWNER,,68,Frydek - Mistek,north Moravia,228848,9893.0,4.0,5623.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2449.0,2449.0,73,82020.0,52540.0,27678.082191,600.0,40532.0
143,M,1978-07-09,20,OWNER,,27,Plzen - jih,west Bohemia,67298,8561.0,1.0,1029.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,8252.0,8252.0,395,1583828.0,1526454.0,39911.205063,800.0,70508.0
144,M,1958-12-06,40,OWNER,,65,Znojmo,south Moravia,114200,8403.0,6.0,2157.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,5864.0,2932.0,245,1076827.0,1050990.0,45758.212244,1100.0,131889.0
145,M,1978-02-14,20,OWNER,,55,Brno - venkov,south Moravia,157042,8743.0,2.0,3659.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,2116.0,705.333333,92,76043.0,41090.0,27489.521739,200.0,37504.0
146,F,1961-12-19,37,OWNER,,31,Tachov,west Bohemia,51313,8930.0,4.0,1328.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,110,650394.0,593615.0,55008.645454,900.0,86062.0
147,F,1933-11-02,65,OWNER,,21,Tabor,south Bohemia,103347,9104.0,2.0,2299.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3016.0,3016.0,334,338914.0,315550.0,17649.032934,200.0,27494.0
148,M,1940-12-25,58,DISPONENT,,21,Tabor,south Bohemia,103347,9104.0,2.0,2299.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
149,M,1948-06-27,50,OWNER,,55,Brno - venkov,south Moravia,157042,8743.0,2.0,3659.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,1993.0,664.333333,70,51535.0,37971.0,17890.728571,800.0,26468.0
150,F,1980-09-27,18,OWNER,,2,Benesov,central Bohemia,88884,8507.0,2.0,2159.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4422.0,4422.0,150,983803.0,918944.0,48176.626666,200.0,130433.0
151,F,1971-09-23,27,OWNER,,51,Trutnov,east Bohemia,121947,8541.0,3.0,3496.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,7384.0,7384.0,335,1608417.0,1558079.0,44559.346268,200.0,118219.0
152,F,1945-12-02,53,OWNER,,29,Rokycany,west Bohemia,45714,8843.0,3.0,818.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2242.0,2242.0,274,202598.0,185070.0,15760.39051,600.0,23673.0
153,F,1981-02-12,17,OWNER,,13,Rakovnik,central Bohemia,53921,8598.0,3.0,1597.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,399,444797.0,370105.0,43410.671679,300.0,86413.0
154,M,1933-08-27,65,OWNER,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3417.0,3417.0,67,106870.0,87010.0,21630.477611,600.0,29052.0
155,F,1939-03-13,59,DISPONENT,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
156,F,1930-07-22,68,OWNER,,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3969.0,3969.0,103,152314.0,123148.0,26258.514563,300.0,35067.0
157,F,1943-07-09,55,OWNER,,52,Usti nad Orlici,east Bohemia,139012,8363.0,3.0,2564.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,6904.0,6904.0,212,496066.0,459722.0,25011.849056,5496.0,48212.0
158,F,1945-07-03,53,OWNER,True,40,Teplice,north Bohemia,128118,9317.0,6.0,6949.0,1,4996.0,88440.0,12.0,7370.0,A,Cerrado,1,7370.0,7370.0,198,1285258.0,1250697.0,52603.116161,200.0,144112.0
159,M,1938-09-10,60,DISPONENT,True,40,Teplice,north Bohemia,128118,9317.0,6.0,6949.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
160,F,1942-04-26,56,OWNER,,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,13160.0,4386.666666,113,694286.0,647705.0,49742.026548,900.0,144565.0
161,F,1943-10-07,55,OWNER,,34,Chomutov,north Bohemia,125236,9675.0,6.0,5323.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,48,140633.0,95105.0,36312.208333,300.0,47697.0
162,M,1941-10-17,57,OWNER,,65,Znojmo,south Moravia,114200,8403.0,6.0,2157.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,326,408097.0,334415.0,40000.690184,700.0,75906.0
163,M,1933-06-12,65,OWNER,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2932.0,2932.0,152,200858.0,173772.0,20929.480263,600.0,32170.0
164,F,1962-04-04,36,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,4251.0,2125.5,181,736255.0,686691.0,37759.458563,900.0,81958.0
165,M,1968-11-08,30,OWNER,,22,Domazlice,west Bohemia,58400,8620.0,1.0,1089.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,24,37600.0,16400.0,15608.333333,1100.0,21200.0
166,F,1961-10-22,37,DISPONENT,,22,Domazlice,west Bohemia,58400,8620.0,1.0,1089.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
167,F,1978-04-18,20,OWNER,,38,Louny,north Bohemia,85852,8965.0,7.0,2653.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,98,694254.0,640023.0,58606.571428,1000.0,88778.0
168,F,1976-11-05,22,OWNER,,24,Karlovy Vary,west Bohemia,122603,8991.0,1.0,5198.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,66,190393.0,142830.0,36272.0,300.0,84824.0
169,M,1953-09-12,45,OWNER,,38,Louny,north Bohemia,85852,8965.0,7.0,2653.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,4,14986.0,3746.5,241,1122655.0,1067789.0,36935.941908,900.0,89665.0
170,F,1946-06-16,52,DISPONENT,,38,Louny,north Bohemia,85852,8965.0,7.0,2653.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
171,M,1929-06-25,69,OWNER,,51,Trutnov,east Bohemia,121947,8541.0,3.0,3496.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1845.0,1845.0,349,325682.0,303465.0,22251.616045,900.0,30167.0
172,F,1935-10-05,63,DISPONENT,,51,Trutnov,east Bohemia,121947,8541.0,3.0,3496.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
173,F,1918-12-08,80,OWNER,,21,Tabor,south Bohemia,103347,9104.0,2.0,2299.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2272.0,2272.0,114,125079.0,102312.0,17934.605263,500.0,27564.0
174,M,1978-11-10,20,OWNER,,10,Praha - vychod,central Bohemia,92084,10124.0,1.0,3810.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,122,808869.0,724392.0,53206.254098,-2469.0,123234.0
175,M,1960-07-13,38,OWNER,,31,Tachov,west Bohemia,51313,8930.0,4.0,1328.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4815.0,4815.0,204,360550.0,298145.0,43671.186274,1100.0,68969.0
176,M,1929-03-11,69,OWNER,,4,Kladno,central Bohemia,149893,9753.0,5.0,5244.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3823.0,3823.0,305,409540.0,370752.0,22958.236065,500.0,38814.0
178,M,1960-12-22,38,OWNER,,8,Mlada Boleslav,central Bohemia,112065,11277.0,1.0,5179.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,2312.0,770.666666,445,233999.0,206817.0,17584.512359,500.0,27206.0
179,M,1980-12-29,18,OWNER,,43,Hradec Kralove,east Bohemia,161854,9425.0,2.0,4085.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,62,88418.0,34500.0,36291.258064,300.0,58484.0
180,M,1982-01-19,16,OWNER,,73,Opava,north Moravia,182027,8746.0,3.0,4355.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,244,282083.0,262330.0,39392.946721,1900.0,98752.0
181,M,1967-07-06,31,OWNER,,76,Sumperk,north Moravia,127369,8369.0,5.0,3736.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,3079.0,1539.5,394,373461.0,349145.0,19095.840101,1000.0,34425.0
182,F,1959-07-13,39,DISPONENT,,76,Sumperk,north Moravia,127369,8369.0,5.0,3736.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
183,F,1978-03-19,20,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,3419.0,1709.5,196,210063.0,191437.0,19915.857142,1100.0,35746.0
184,M,1972-06-05,26,DISPONENT,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
185,M,1954-05-30,44,OWNER,,77,Vsetin,north Moravia,148545,8909.0,4.0,3460.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4544.0,4544.0,336,954958.0,932291.0,27760.5,400.0,53039.0
186,F,1961-02-22,37,OWNER,,46,Nachod,east Bohemia,112709,8369.0,2.0,2854.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3891.0,3891.0,316,843237.0,750894.0,53880.905063,900.0,96137.0
187,M,1942-08-23,56,OWNER,,58,Jihlava,south Moravia,109164,8757.0,3.0,2212.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2988.0,2988.0,205,241998.0,222139.0,25613.385365,300.0,38532.0
188,M,1960-09-02,38,OWNER,,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2030.0,2030.0,49,50367.0,34055.0,15670.020408,1000.0,21707.0
189,M,1919-08-10,79,OWNER,,11,Praha - zapad,central Bohemia,75637,9622.0,0.0,3475.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3991.0,3991.0,93,147190.0,113237.0,23814.247311,200.0,39576.0
190,F,1947-10-31,51,OWNER,,37,Litomerice,north Bohemia,114006,9065.0,4.0,4147.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3420.0,3420.0,260,1211333.0,1194080.0,43642.596153,700.0,83034.0
191,M,1954-09-03,44,DISPONENT,,37,Litomerice,north Bohemia,114006,9065.0,4.0,4147.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
192,M,1971-02-28,27,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,8694.0,8694.0,112,537472.0,442747.0,48505.821428,800.0,103034.0
193,M,1962-05-01,36,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,7926.0,3963.0,437,948351.0,899431.0,53673.340961,400.0,113217.0
194,F,1924-12-20,74,OWNER,,28,Plzen - sever,west Bohemia,72541,8594.0,2.0,1580.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,2281.0,1140.5,304,243896.0,229076.0,20418.713815,900.0,29469.0
195,M,1919-11-18,79,OWNER,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3458.0,3458.0,286,338544.0,316935.0,26178.888111,200.0,40827.0
196,F,1927-06-25,71,DISPONENT,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
197,M,1933-04-25,65,OWNER,,30,Sokolov,west Bohemia,94812,9650.0,3.0,2985.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,3728.0,1864.0,434,484028.0,446516.0,27620.764976,900.0,43752.0
198,M,1976-07-14,22,OWNER,,60,Prostejov,south Moravia,110643,8441.0,3.0,1879.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,51,157159.0,124300.0,26588.588235,200.0,67994.0
199,M,1923-06-21,75,OWNER,,29,Rokycany,west Bohemia,45714,8843.0,3.0,818.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1788.0,1788.0,372,469929.0,408366.0,32643.991935,1000.0,62489.0
200,F,1928-01-13,70,DISPONENT,,29,Rokycany,west Bohemia,45714,8843.0,3.0,818.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
201,F,1930-08-19,68,OWNER,,17,Pelhrimov,south Bohemia,74062,8114.0,2.0,1003.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3044.0,3044.0,119,131007.0,109351.0,24419.134453,800.0,31842.0
202,F,1976-11-21,22,OWNER,,29,Rokycany,west Bohemia,45714,8843.0,3.0,818.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,177,1402465.0,1353124.0,65461.58192,1100.0,126467.0
203,M,1962-06-10,36,OWNER,,31,Tachov,west Bohemia,51313,8930.0,4.0,1328.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2013.0,2013.0,329,210340.0,194577.0,17309.823708,500.0,24794.0
204,F,1967-06-17,31,DISPONENT,,31,Tachov,west Bohemia,51313,8930.0,4.0,1328.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
205,F,1942-06-15,56,OWNER,,4,Kladno,central Bohemia,149893,9753.0,5.0,5244.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,5671.0,2835.5,210,560936.0,493760.0,52138.623809,500.0,78256.0
206,F,1963-04-13,35,OWNER,,59,Kromeriz,south Moravia,108871,8444.0,3.0,2595.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,144,568677.0,512575.0,48522.916666,1000.0,79183.0
207,M,1932-05-20,66,OWNER,,46,Nachod,east Bohemia,112709,8369.0,2.0,2854.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3486.0,3486.0,153,188845.0,173262.0,19808.849673,500.0,33192.0
208,F,1940-06-25,58,OWNER,,13,Rakovnik,central Bohemia,53921,8598.0,3.0,1597.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4221.0,4221.0,378,1573896.0,1509205.0,45636.994708,700.0,78889.0
209,M,1935-08-20,63,DISPONENT,,13,Rakovnik,central Bohemia,53921,8598.0,3.0,1597.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
210,M,1939-11-30,59,OWNER,True,66,Zdar nad Sazavou,south Moravia,125832,8512.0,4.0,2247.0,1,5002.0,104808.0,12.0,8734.0,A,Cerrado,5,17342.0,3468.4,572,1322731.0,1258744.0,37433.914335,500.0,87882.0
211,F,1945-06-28,53,DISPONENT,True,66,Zdar nad Sazavou,south Moravia,125832,8512.0,4.0,2247.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
212,M,1975-02-10,23,OWNER,,52,Usti nad Orlici,east Bohemia,139012,8363.0,3.0,2564.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2139.0,2139.0,121,97174.0,76202.0,15298.256198,900.0,21345.0
215,M,1967-09-24,31,OWNER,True,71,Novy Jicin,north Moravia,161227,8678.0,6.0,4980.0,1,5005.0,27456.0,12.0,2288.0,A,Cerrado,4,6985.0,1746.25,274,1481274.0,1409445.0,49256.138686,800.0,126553.0
216,M,1960-01-30,38,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,59,325516.0,263150.0,45481.305084,800.0,75171.0
217,F,1974-12-22,24,OWNER,,59,Kromeriz,south Moravia,108871,8444.0,3.0,2595.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,1987.0,993.5,76,49462.0,31382.0,13331.342105,1000.0,18082.0
218,F,1980-01-23,18,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,4,13667.0,3416.75,119,643319.0,599071.0,53200.07563,200.0,134432.0
219,F,1964-04-02,34,OWNER,,60,Prostejov,south Moravia,110643,8441.0,3.0,1879.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,331,1637065.0,1572753.0,49759.628398,-2335.0,116418.0
221,F,1977-02-25,21,OWNER,,21,Tabor,south Bohemia,103347,9104.0,2.0,2299.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,6780.0,6780.0,169,371136.0,338655.0,35269.301775,200.0,52501.0
222,F,1972-06-29,26,OWNER,,47,Pardubice,east Bohemia,162580,9538.0,2.0,6079.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,9,19700.0,9700.0,11966.666666,200.0,16900.0
223,F,1952-02-27,46,OWNER,,43,Hradec Kralove,east Bohemia,161854,9425.0,2.0,4085.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,5954.0,2977.0,380,970746.0,925149.0,35486.007894,200.0,63967.0
224,M,1955-05-11,43,OWNER,,77,Vsetin,north Moravia,148545,8909.0,4.0,3460.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1623.0,1623.0,163,736773.0,669735.0,46222.417177,600.0,86912.0
225,M,1936-05-10,62,OWNER,,32,Ceska Lipa,north Bohemia,105058,9272.0,3.0,4340.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,6526.0,6526.0,96,379963.0,314359.0,53162.885416,1000.0,79865.0
226,M,1942-06-16,56,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,6862.0,6862.0,413,2603777.0,2529334.0,66521.72397,700.0,162314.0
227,F,1926-12-18,72,OWNER,,52,Usti nad Orlici,east Bohemia,139012,8363.0,3.0,2564.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2798.0,2798.0,322,294667.0,269462.0,17630.602484,200.0,26365.0
228,F,1956-03-16,42,OWNER,,48,Rychnov nad Kneznou,east Bohemia,78955,9060.0,2.0,1655.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,7426.0,7426.0,403,1458591.0,1358603.0,56413.6799,700.0,100010.0
229,M,1969-07-22,29,OWNER,,76,Sumperk,north Moravia,127369,8369.0,5.0,3736.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,5354.0,1784.666666,141,467112.0,395849.0,45002.87234,700.0,76341.0
230,F,1967-03-10,31,OWNER,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,4,9110.0,2277.5,385,897885.0,828425.0,32975.644155,500.0,69474.0
231,M,1941-02-18,57,OWNER,,41,Usti nad Labem,north Bohemia,118650,9832.0,3.0,6445.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4421.0,4421.0,106,1022400.0,929162.0,60468.896226,600.0,126097.0
232,F,1921-06-17,77,OWNER,,55,Brno - venkov,south Moravia,157042,8743.0,2.0,3659.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3583.0,3583.0,349,423258.0,393331.0,26035.747851,300.0,39284.0
233,F,1958-12-03,40,OWNER,,69,Jesenik,north Moravia,42821,8173.0,,,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,7110.0,7110.0,123,290760.0,265565.0,24383.260162,300.0,39963.0
234,M,1955-06-21,43,DISPONENT,,69,Jesenik,north Moravia,42821,8173.0,,,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
235,F,1943-08-28,55,OWNER,,44,Chrudim,east Bohemia,105606,8254.0,3.0,2166.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2648.0,2648.0,164,156086.0,133060.0,26973.256097,400.0,38894.0
236,M,1961-09-01,37,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,6260.0,6260.0,114,357990.0,308575.0,38871.894736,600.0,56940.0
237,F,1969-02-22,29,DISPONENT,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
238,F,1961-11-28,37,OWNER,,6,Kutna Hora,central Bohemia,77963,8546.0,3.0,2640.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,4,8626.0,2156.5,504,917862.0,843951.0,49601.301587,400.0,86238.0
239,F,1974-09-10,24,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,9454.0,9454.0,374,1666331.0,1614279.0,42000.836898,800.0,76344.0
240,F,1929-06-17,69,OWNER,,34,Chomutov,north Bohemia,125236,9675.0,6.0,5323.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,2866.0,1433.0,329,272681.0,250197.0,21220.650455,900.0,30570.0
241,M,1959-01-23,39,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1984.0,1984.0,105,80034.0,53173.0,21014.923809,700.0,29612.0
242,F,1961-08-01,37,OWNER,,17,Pelhrimov,south Bohemia,74062,8114.0,2.0,1003.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,243,570727.0,471835.0,68127.962962,900.0,125341.0
243,M,1954-02-10,44,OWNER,,63,Vyskov,south Moravia,86513,8288.0,4.0,1562.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,9584.0,9584.0,289,879620.0,835639.0,34994.00692,600.0,62199.0
246,F,1970-12-28,28,OWNER,,67,Bruntal,north Moravia,106054,8110.0,6.0,3244.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1950.0,1950.0,159,105249.0,80130.0,17153.35849,600.0,27125.0
